Instance,Income
124710,110685.814436386
124711,4243.06436809795
124712,12122.2303493927
124713,104097.894316807
124714,906648.303130171
124715,140333.203033185
124716,246969.400658483
124717,123225.697572526
124718,204059.796657137
124719,49217.0778262993
124720,61833.8523069274
124721,255320.593131407
124722,73443.8282113291
124723,19367.629143362
124724,32763.3231758482
124725,939583.568038359
124726,110666.45839279
124727,79998.4491486405
124728,29696.9889935809
124729,75177.2170258588
124730,10870.3007735231
124731,35671.5864703395
124732,74295.7638813713
124733,11615.1548604629
124734,18871.0342024802
124735,12090.6940661984
124736,273699.806914027
124737,94004.280512803
124738,17314.1115839146
124739,44197.1537247773
124740,31535.3086838598
124741,77791.2545475026
124742,264796.818433136
124743,64522.4541813021
124744,-21581.0554325466
124745,15428.1280124209
124746,285019.015292271
124747,82964.2742295735
124748,250093.05084898
124749,20260.7023688951
124750,179701.736360441
124751,-4569.53645442615
124752,35361.0623901321
124753,14047.53088188
124754,61102.2863748056
124755,282974.24023851
124756,89138.9763404896
124757,13456.1321870094
124758,-14909.9586985162
124759,8437.46647381111
124760,-3219.05310296392
124761,35824.2103494947
124762,44995.8774211848
124763,25050.4542515317
124764,188957.931654473
124765,313267.868952934
124766,320914.677484097
124767,4991.40416088923
124768,53069.6009731119
124769,45126.6020023053
124770,26089.1410325348
124771,306165.939817161
124772,168150.501358827
124773,130878.112950352
124774,31899.7895518248
124775,68991.3261621032
124776,76688.7048171318
124777,46533.5240597332
124778,19952.5976900055
124779,154779.509878137
124780,109872.512172799
124781,39948.4262137845
124782,55971.0971389606
124783,53245.1211007131
124784,184551.324705167
124785,79434.7727480372
124786,-2875.94796563035
124787,115709.264956455
124788,16334.406122568
124789,247211.985112039
124790,116928.627430775
124791,268926.949588845
124792,43790.5695189131
124793,-22553.3981771168
124794,49386.1490233862
124795,59522.4513591799
124796,57003.133118469
124797,16040.8238740649
124798,-3765.67244408594
124799,22661.3224134697
124800,1194027.30604194
124801,326430.978336865
124802,61875.2560752343
124803,31157.9714190468
124804,94174.935513068
124805,39528.6777618279
124806,218885.677580917
124807,69670.2325327604
124808,222293.577994957
124809,33620.0254788152
124810,66696.1425060931
124811,22288.8986005284
124812,27537.0565589794
124813,54289.4069778093
124814,45409.5677029488
124815,241320.519528346
124816,46803.7265856734
124817,193899.863346521
124818,42494.1243317547
124819,510.073496468882
124820,103169.742540068
124821,526907.830955524
124822,163275.799955937
124823,56451.2670631385
124824,145914.429259222
124825,42116.2681097874
124826,178767.222635003
124827,154751.547670973
124828,330936.145227351
124829,95402.2580156564
124830,43379.0331288926
124831,31723.8439520697
124832,143386.043996013
124833,118940.235880322
124834,87352.2899540566
124835,31244.719760208
124836,27797.7962384469
124837,83324.6834346779
124838,267112.073632172
124839,48040.2032098117
124840,37910.9296560916
124841,11773.4792150679
124842,27960.136640441
124843,9541.90941760074
124844,15277.579092955
124845,26496.9530001804
124846,1782.461027629
124847,56525.2274205999
124848,30576.6933342357
124849,97573.9987614787
124850,150313.659138502
124851,26157.6869286243
124852,183999.676345942
124853,300103.287605737
124854,425457.45038911
124855,20314.766323929
124856,341626.525467305
124857,7520.79964728315
124858,38983.6170564384
124859,19989.9714798208
124860,47248.6521041061
124861,104006.376707545
124862,40548.6010513038
124863,78775.4486067106
124864,67707.6653360091
124865,51749.9799598949
124866,155836.274837453
124867,54593.3492190369
124868,59439.8198280906
124869,57157.385895696
124870,517485.929623438
124871,60942.9809904198
124872,51805.287436332
124873,27168.0343650346
124874,5350.56427089604
124875,186238.92646676
124876,134696.997024953
124877,272660.307946265
124878,42278.5539878994
124879,-13709.1279385788
124880,28903.1541030783
124881,55138.0536549664
124882,9232.61589182649
124883,353468.940409124
124884,86004.3230631945
124885,148507.914590884
124886,91965.4972833267
124887,50153.0441124203
124888,293.511341447139
124889,50539.741047965
124890,227250.321096155
124891,55083.4265317174
124892,162135.145174573
124893,116915.742287423
124894,43788.5373324187
124895,-6281.10916236549
124896,62325.6844313015
124897,19587.9162810749
124898,-3535.55236815416
124899,36814.6925995059
124900,110216.625539198
124901,51728.2686951791
124902,39700.8468772798
124903,54834.1410349341
124904,461000.793767663
124905,11705.0821983384
124906,53758.3591959592
124907,13324.4760264564
124908,248334.968285333
124909,68325.1303368654
124910,14668.6831297721
124911,90057.7664129592
124912,45123.0840143389
124913,119339.784621006
124914,442323.806471829
124915,34060.6955886824
124916,67748.2067185021
124917,69580.7830734915
124918,189902.471252034
124919,65933.6091808995
124920,348374.93927455
124921,384951.906979053
124922,85871.3538884391
124923,87855.7534939094
124924,68111.9491242544
124925,180748.837187477
124926,95681.8068417053
124927,88004.745434736
124928,174083.692086418
124929,34888.2095655064
124930,133133.347919554
124931,354628.583283022
124932,176617.24605289
124933,47948.6990198066
124934,12823.0440064619
124935,351992.59150212
124936,468069.580760458
124937,212186.288938316
124938,18929.5030335659
124939,155462.549400068
124940,62758.7790652557
124941,16973.8668099591
124942,209871.141802857
124943,2193.13363100541
124944,403600.240470318
124945,6669.69985914381
124946,254724.310592364
124947,27333.2715216496
124948,99129.8182520232
124949,66908.484197391
124950,31162.4007078048
124951,176755.347413853
124952,6187.69078918471
124953,43816.3014927222
124954,250039.118465414
124955,60110.1158822387
124956,10095.3421706103
124957,136274.499422467
124958,96432.9833688246
124959,4436.39643366417
124960,12062.481924817
124961,12085.6214134793
124962,-8509.64064906233
124963,12958.4133092386
124964,38037.1195738774
124965,127457.309686905
124966,22322.5606189825
124967,198022.942690845
124968,58621.41199007
124969,307384.18129863
124970,157270.524729296
124971,322007.444006098
124972,3356.29550916667
124973,66315.8795058852
124974,545545.677449253
124975,22291.3735901069
124976,38273.717922096
124977,14753.4048914206
124978,32068.8847183101
124979,12702.4529823678
124980,6665.26008260489
124981,494899.945979601
124982,139234.58404822
124983,57207.6409490924
124984,34589.9163494786
124985,446600.480960023
124986,107971.864617096
124987,233931.119119863
124988,261171.176229155
124989,149087.772074494
124990,172804.528925966
124991,208300.280451708
124992,194105.814729556
124993,1470.60470000153
124994,1205015.89404148
124995,48062.2857136354
124996,69745.453214551
124997,-2537.56977582533
124998,18214.4504533703
124999,43076.5778371703
125000,66485.1525522951
125001,96608.2349962135
125002,46353.8665852257
125003,139687.495789068
125004,74254.4716906545
125005,233586.377720147
125006,369212.601642298
125007,26292.7858489377
125008,55199.0674526664
125009,56012.1806021841
125010,127116.21386733
125011,27137.4137575134
125012,33667.1396973689
125013,120054.685085568
125014,227063.116706871
125015,-23802.6297186493
125016,111134.318149742
125017,-585.015279073382
125018,24277.5188012745
125019,55199.2600260726
125020,33572.204302018
125021,22669.9491783881
125022,26597.3356308179
125023,1359.94522746415
125024,53131.3264127434
125025,16903.739880464
125026,107732.032258899
125027,106434.179566777
125028,90763.261519978
125029,339146.830737224
125030,-10668.1564210281
125031,185054.91777773
125032,56029.8962944429
125033,25657.1535126978
125034,205938.203490768
125035,60415.0023471571
125036,190747.922773658
125037,285317.739424687
125038,-11963.1472246719
125039,5621.38436389953
125040,16135.8445211992
125041,390968.975927721
125042,117001.699076315
125043,397842.296432172
125044,74683.2312362996
125045,122104.793106509
125046,24179.9608271562
125047,21522.0714478859
125048,108322.631686704
125049,148705.188969468
125050,175470.896137438
125051,1048.09325072455
125052,34718.2137255334
125053,365358.08005349
125054,21131.8840995484
125055,107083.275656559
125056,9028.96119067675
125057,921420.697165521
125058,40787.737709469
125059,65540.2425553206
125060,75682.2327062093
125061,44618.7797176644
125062,137455.204576631
125063,251880.874614695
125064,249919.386074754
125065,209781.811004118
125066,112341.876047734
125067,69315.9357199263
125068,3101.37964820223
125069,318059.641814072
125070,-25125.0512393656
125071,65067.1867339336
125072,102137.519916179
125073,127938.146025194
125074,301175.908873456
125075,67311.3520486277
125076,9087.66693537039
125077,38224.6173277954
125078,30566.8074324454
125079,40265.875567829
125080,163685.213242276
125081,234484.387045622
125082,57172.1664408643
125083,40533.8770757918
125084,109629.208408188
125085,73509.492298684
125086,52466.4208498468
125087,173701.200036608
125088,10180.9071680381
125089,185508.467348696
125090,63337.3119689118
125091,75626.0810992562
125092,141453.23300466
125093,25855.3665113967
125094,46035.0112261916
125095,105400.454244209
125096,4929.28957354793
125097,8486.23582161754
125098,34252.2769534381
125099,47860.9496301834
125100,299582.840940092
125101,26651.9046242217
125102,9742.25304015912
125103,14959.8144094345
125104,66007.0479486801
125105,28034.4924803072
125106,83016.8305507109
125107,1527.82398463327
125108,36814.3643782826
125109,12736.2053594594
125110,55747.651226673
125111,62391.6174403323
125112,106771.605137703
125113,18361.9718813845
125114,14196.4332211439
125115,216592.850408332
125116,63786.4603622031
125117,15410.7275012748
125118,26333.3885486116
125119,60033.3789938441
125120,28874.4238908068
125121,49815.0784233042
125122,54270.2290626735
125123,170081.520808176
125124,-1785.68430177057
125125,180436.893835652
125126,56315.0718402915
125127,-19377.8332966602
125128,99606.3992342427
125129,-14167.5699789902
125130,71965.8812249527
125131,126360.391978469
125132,221641.78599124
125133,-1710.21806043047
125134,184529.317773531
125135,115460.525839289
125136,120627.077453722
125137,802053.359708683
125138,-1254.68058622511
125139,47597.769399128
125140,-6272.05294123912
125141,63594.775901285
125142,34363.9896467659
125143,130432.970335682
125144,32574.6841551176
125145,59813.0548729606
125146,69304.7559665433
125147,30535.3752775365
125148,372598.223903656
125149,22201.5600928786
125150,7629.02848333685
125151,1701.44725227021
125152,214890.068657771
125153,99122.8821251205
125154,65103.5677888933
125155,204001.898331067
125156,93586.2036354338
125157,171730.054849415
125158,494073.936643288
125159,12800.2044292228
125160,42416.139242227
125161,-4054.63804535697
125162,215672.296577673
125163,162260.910928288
125164,51653.1324400992
125165,630802.580701567
125166,325516.633056964
125167,126685.811002404
125168,94600.5124156693
125169,109836.57346913
125170,83668.3567611112
125171,53282.576984448
125172,34714.1604930176
125173,42251.8474264558
125174,20573.2438360802
125175,45863.5540490824
125176,67782.9266004439
125177,9914.17150011181
125178,185398.323981727
125179,176219.620146144
125180,199966.752650119
125181,1471.38861674276
125182,13493.193783581
125183,342162.841171668
125184,146717.346404114
125185,73190.7547347988
125186,-10589.7864866586
125187,436867.002218527
125188,17323.1204491118
125189,-20658.1941885545
125190,90363.4230428422
125191,53244.2402783201
125192,17606.4315099378
125193,51347.1894655192
125194,76332.8766511716
125195,181168.203870049
125196,87799.5179907486
125197,228207.045693043
125198,84646.2439251582
125199,100690.518609436
125200,243119.929100484
125201,153886.600095072
125202,78416.6580983448
125203,159865.013505053
125204,125108.281592823
125205,58264.4640814236
125206,67836.846446217
125207,42963.8637475644
125208,313727.743367101
125209,77401.3986107068
125210,123536.449840167
125211,357948.223252549
125212,236049.215956496
125213,-20878.8045967569
125214,55645.7723808579
125215,14575.3891891463
125216,21603.1271779904
125217,283584.069501073
125218,175579.365155561
125219,5922.15027469849
125220,221394.721974811
125221,156248.264572687
125222,18154.0805344257
125223,54439.8417801776
125224,15406.0729974409
125225,62483.1324487551
125226,174553.74128271
125227,1195.33301556817
125228,168774.925333178
125229,998587.98743826
125230,10393.7074670531
125231,15105.0092160872
125232,209236.113006436
125233,85417.6460631014
125234,4341.92340808785
125235,109562.944287207
125236,42235.0087635704
125237,39983.1056606242
125238,320059.588018507
125239,565787.375459761
125240,47372.0638136908
125241,46451.4039602967
125242,16956.6625190951
125243,26746.7040194138
125244,40425.4084456169
125245,51503.4421406673
125246,27502.3442464522
125247,86573.3895160902
125248,15645.040800401
125249,158327.325293191
125250,68122.1928962091
125251,334245.704371246
125252,41795.9988040857
125253,52498.2003205161
125254,330210.126608647
125255,47000.7282208995
125256,60585.110845851
125257,91249.6902214055
125258,214859.00549762
125259,25237.8064593299
125260,132927.946832118
125261,195141.703605996
125262,12524.4997832835
125263,53439.7959083207
125264,185555.918034368
125265,27841.7444017153
125266,124696.463862578
125267,9614.48595240505
125268,78263.0811475543
125269,28880.6889658386
125270,661987.165613065
125271,90189.660337278
125272,52894.1393428369
125273,201282.422583527
125274,35610.2909808197
